,station_date,split,pos_lat,pos_lon,pos_height,solution_quality,num_satellites,sdn,sde,sdu,sdne,sdeu,sdun,age,ratio,pdop,pos_uncertainty,bds_sat_count_obs,snr_mean,snr_min,snr_max,snr_std,true_h_error_m,reliability_class
2023-12-10 03:45:30,JFNG_20231210,train,30.515560191,114.491003387,76.6758,5,13,2.6301,2.4512,5.1895,1.3337,-1.513,-2.0477,0.0,0.0,6.3132176978146415,3.5952478982679343,22,42.90909090909091,34.4,51.7,5.094339444157051,2.1502743438665823,0
2023-12-10 03:46:00,JFNG_20231210,train,30.51556228,114.491003578,76.3373,5,13,2.6298,2.4531,5.2015,1.3345,-1.5171,-2.0553,0.0,0.0,6.323697486439401,3.596324185887585,22,42.809090909090905,34.3,51.6,5.05972981500651,2.0135424901557153,0
2023-12-10 03:46:30,JFNG_20231210,train,30.51556435,114.491005055,76.4201,5,13,2.6295,2.455,5.2137,1.3352,-1.5212,-2.0629,0.0,0.0,6.334347870144172,3.5974011800187093,22,42.804545454545455,32.3,52.0,5.313906040061059,1.7837107904291198,0
2023-12-10 03:47:00,JFNG_20231210,train,30.5155645,114.491004145,76.4724,5,13,2.6293,2.4569,5.226,1.336,-1.5253,-2.0706,0.0,0.0,6.345128217774642,3.5985519448800516,22,42.65909090909091,34.4,51.8,5.082993033815626,1.856834230168513,0
2023-12-10 03:47:30,JFNG_20231210,train,30.515563578,114.49100415,76.7451,5,13,2.629,2.4588,5.2384,1.3367,-1.5295,-2.0784,0.0,0.0,6.355955710984777,3.5996303199078654,22,42.83636363636363,35.4,51.9,5.046785441253005,1.898658610496807,0
2023-12-10 03:48:00,JFNG_20231210,train,30.515564348,114.491002853,76.2886,5,13,2.6288,2.4607,5.251,1.3375,-1.5337,-2.0863,0.0,0.0,6.366995753885815,3.6007824052558353,22,42.96818181818182,35.6,52.2,5.088304644559341,1.9776861651991755,0
2023-12-10 03:48:30,JFNG_20231210,train,30.515565174,114.491005327,76.6015,5,13,2.6285,2.4626,5.2636,1.3382,-1.5379,-2.0942,0.0,0.0,6.378000938381869,3.601862158661822,22,43.14090909090908,35.5,52.0,4.886293667071782,1.723544753515732,0
2023-12-10 03:49:00,JFNG_20231210,train,30.515564496,114.491003995,76.468,5,13,2.6283,2.4645,5.2764,1.339,-1.5422,-2.1022,0.0,0.0,6.389218895921473,3.6030155619980326,22,42.88636363636363,34.0,51.1,4.880212276271583,1.8702503258506284,0
2023-12-10 03:49:30,JFNG_20231210,train,30.515565242,114.491005088,76.3577,5,13,2.6281,2.4663,5.2893,1.3397,-1.5465,-2.1103,0.0,0.0,6.40048746502952,3.6041011778250622,22,43.06818181818182,35.4,51.1,4.9488225019537895,1.7419885618503563,0
2023-12-10 03:50:00,JFNG_20231210,train,30.515564268,114.491003736,76.28,5,13,2.628,2.4682,5.3024,1.3404,-1.5509,-2.1185,0.0,0.0,6.412007563938146,3.605328728424081,22,43.07272727272727,35.1,51.7,4.972225890185431,1.902984329324837,0
2023-12-10 03:50:30,JFNG_20231210,train,30.515565984,114.491003897,76.2193,5,13,2.6278,2.4701,5.3156,1.3412,-1.5553,-2.1267,0.0,0.0,6.423576123157567,3.6064840010736217,22,43.04090909090909,35.9,51.9,4.670847694136278,1.8216370614594035,0
2023-12-10 03:51:00,JFNG_20231210,train,30.515564934,114.491003753,76.6383,5,13,2.6276,2.4719,5.3289,1.3419,-1.5597,-2.1351,0.0,0.0,6.4351959239793155,3.607571394996917,22,43.03181818181818,34.2,51.7,4.749474794386304,1.873570616806116,0
2023-12-10 03:51:30,JFNG_20231210,train,30.515566128,114.491002998,76.3748,5,13,2.6275,2.4737,5.3424,1.3426,-1.5641,-2.1435,0.0,0.0,6.447029215072629,3.608732179034626,22,42.795454545454554,35.0,51.5,4.876423091211649,1.8991726360430303,0
2023-12-10 03:52:00,JFNG_20231210,train,30.515566009,114.491005298,76.6793,5,13,2.6274,2.4756,5.3559,1.3433,-1.5686,-2.152,0.0,0.0,6.458907874401059,3.609962066282692,22,42.93181818181818,35.0,51.9,4.945646124058573,1.6934613111925831,0
2023-12-10 03:52:30,JFNG_20231210,train,30.515564645,114.491004059,77.199,5,13,2.6273,2.4774,5.3697,1.344,-1.5731,-2.1606,0.0,0.0,6.471004106010133,3.611123931686643,22,42.82727272727272,34.9,51.8,4.923140869131821,1.8582345615165097,0
2023-12-10 03:53:00,JFNG_20231210,train,30.515565593,114.491004225,76.7524,5,13,2.6272,2.4792,5.3835,1.3448,-1.5776,-2.1693,0.0,0.0,6.483107644486555,3.612286323092344,22,42.904545454545456,35.0,52.1,5.020384852704429,1.805758418356992,0
2023-12-10 03:53:30,JFNG_20231210,train,30.515566195,114.491004982,77.0049,5,13,2.6272,2.481,5.3975,1.3455,-1.5822,-2.178,0.0,0.0,6.495425089245507,3.613521944031889,22,42.91363636363637,35.0,51.9,4.908136631635798,1.715535455419238,0
2023-12-10 03:54:00,JFNG_20231210,train,30.515565203,114.491004085,76.9411,5,13,2.6271,2.4828,5.4117,1.3462,-1.5868,-2.1869,0.0,0.0,6.507875777855628,3.6146853597512463,22,43.150000000000006,34.9,51.7,4.837920647393485,1.8332050640827529,0
2023-12-10 03:54:30,JFNG_20231210,train,30.51556635,114.49100462,76.8116,5,13,2.6271,2.4846,5.426,1.3469,-1.5914,-2.1958,0.0,0.0,6.520457619676705,3.615921952974096,22,43.10909090909091,34.9,52.1,5.014256730839633,1.7433320797747665,0
2023-12-10 03:55:00,JFNG_20231210,train,30.515566058,114.491004125,76.9963,5,13,2.6271,2.4864,5.4404,1.3476,-1.5961,-2.2049,0.0,0.0,6.533130301011913,3.617159019175132,22,42.85909090909092,34.6,51.8,4.8884371921727885,1.7983260751875954,0
2023-12-10 03:55:30,JFNG_20231210,train,30.515563786,114.491003121,77.196,5,13,2.6272,2.4882,5.455,1.3483,-1.6007,-2.214,0.0,0.0,6.546017421302818,3.6184691625050505,22,43.01818181818181,35.0,51.9,4.804327053975244,1.9784027909576805,0
2023-12-10 03:56:00,JFNG_20231210,train,30.515566413,114.491003981,76.8573,5,13,2.6272,2.49,5.4697,1.349,-1.6054,-2.2232,0.0,0.0,6.5589555517627955,3.619707148375405,22,42.96818181818182,34.6,51.8,5.117699107591629,1.799883619636106,0
2023-12-10 03:56:30,JFNG_20231210,train,30.515566447,114.491004523,77.1541,5,13,2.6273,2.4918,5.4846,1.3497,-1.6102,-2.2325,0.0,0.0,6.572108466086055,3.621018162064366,22,42.945454545454545,34.3,51.9,5.107858303654913,1.749055679588005,0
2023-12-10 03:57:00,JFNG_20231210,train,30.515566319,114.491006603,77.1902,5,13,2.6275,2.4935,5.4996,1.3504,-1.6149,-2.2419,0.0,0.0,6.585354862116392,3.622333294990951,22,43.190909090909095,35.1,52.0,4.8063360058225015,1.5640804442480472,0
2023-12-10 03:57:30,JFNG_20231210,train,30.51556555,114.491004518,77.1849,5,13,2.6276,2.4953,5.5147,1.3511,-1.6197,-2.2514,0.0,0.0,6.598690774691598,3.623645105415264,22,42.809090909090905,34.8,51.5,5.066219506355808,1.78093821682124,0
2023-12-10 03:58:00,JFNG_20231210,train,30.515566643,114.491004911,76.8316,5,13,2.6278,2.497,5.5301,1.3519,-1.6245,-2.261,0.0,0.0,6.612287641202552,3.624960943237872,22,42.96818181818182,35.3,51.9,4.997655294391405,1.7072003801987166,0
2023-12-10 03:58:30,JFNG_20231210,train,30.51556611,114.491006857,76.8694,5,13,2.628,2.4987,5.5455,1.3526,-1.6293,-2.2707,0.0,0.0,6.625892840968679,3.626277111584277,22,42.80909090909091,34.8,51.6,5.013211981583701,1.5491603416833963,0
2023-12-10 03:59:00,JFNG_20231210,train,30.515567982,114.491004392,76.8216,5,13,2.6282,2.5005,5.5612,1.3533,-1.6342,-2.2805,0.0,0.0,6.639795247596119,3.6276625380539462,22,42.86818181818182,34.3,51.8,5.015821289027671,1.7197906767020077,0
2023-12-10 03:59:30,JFNG_20231210,train,30.515567785,114.491006277,76.8643,5,13,2.6285,2.5022,5.5769,1.354,-1.639,-2.2904,0.0,0.0,6.653708041385645,3.6290518169351063,22,42.93181818181818,35.2,51.9,5.035435041841574,1.5480050392272586,0
2023-12-10 04:00:00,JFNG_20231210,train,30.515567379,114.491005951,76.9642,5,13,2.6288,2.5039,5.5929,1.3547,-1.6439,-2.3004,0.0,0.0,6.667880852264833,3.630441385010919,22,42.93181818181818,34.8,51.8,4.793982971107921,1.5892393488751273,0
2023-12-10 04:00:30,JFNG_20231210,train,30.515567231,114.491005561,76.5958,5,13,2.6292,2.5056,5.609,1.3554,-1.6488,-2.3105,0.0,0.0,6.6821856454306925,3.631903633082794,22,42.831818181818186,34.2,51.4,4.8349310689562515,1.6295620733621317,0
2023-12-10 04:01:00,JFNG_20231210,train,30.515567875,114.491004203,76.9189,5,13,2.6295,2.5073,5.6252,1.3561,-1.6537,-2.3207,0.0,0.0,6.69654377869659,3.633293759111696,22,43.118181818181824,35.5,51.7,4.708011041338792,1.739888284516245,0
2023-12-10 04:01:30,JFNG_20231210,train,30.515566974,114.491004198,76.7446,5,13,2.63,2.509,5.6416,1.3568,-1.6587,-2.331,0.0,0.0,6.711157244469839,3.634828881804479,22,43.02727272727273,34.3,51.1,5.020167120931127,1.7630962856771544,0
2023-12-10 04:02:00,JFNG_20231210,train,30.51556607,114.491004632,77.2723,5,13,2.6304,2.5106,5.6582,1.3575,-1.6637,-2.3414,0.0,0.0,6.725871226837457,3.636222836955953,22,42.79090909090909,34.3,51.1,5.123048672970784,1.7517267039795603,0
2023-12-10 04:02:30,JFNG_20231210,train,30.515566842,114.491006297,77.0159,5,13,2.6309,2.5123,5.6749,1.3582,-1.6686,-2.3519,0.0,0.0,6.7407548620314035,3.6377583894480954,22,42.89545454545454,34.4,51.4,5.11566010940703,1.5736956228757255,0
2023-12-10 04:03:00,JFNG_20231210,train,30.515567911,114.491005592,76.9809,5,13,2.6314,2.5139,5.6918,1.3589,-1.6736,-2.3626,0.0,0.0,6.7557787419364175,3.639225078227507,22,42.736363636363635,33.4,51.6,5.345184343967538,1.6088717752161503,0
2023-12-10 04:03:30,JFNG_20231210,train,30.515567851,114.491005794,76.7058,5,13,2.632,2.5156,5.7089,1.3596,-1.6787,-2.3733,0.0,0.0,6.771056532772415,3.640833333180743,22,42.64545454545455,32.1,51.6,5.443889302321524,1.591427603790913,0
2023-12-10 04:04:00,JFNG_20231210,train,30.515567026,114.491004273,76.9813,5,13,2.6326,2.5172,5.7261,1.3603,-1.6837,-2.3841,0.0,0.0,6.786390779346559,3.642372660780332,22,42.79090909090909,32.4,51.5,5.398757272426692,1.7546831256036794,0
2023-12-10 04:04:30,JFNG_20231210,train,30.515566279,114.491003711,77.3898,5,13,2.6333,2.5189,5.7435,1.361,-1.6887,-2.3951,0.0,0.0,6.801979002466855,3.644053525951561,22,42.68181818181818,33.4,50.9,5.189333048588951,1.828923258202488,0
2023-12-10 04:05:00,JFNG_20231210,train,30.515567461,114.491004652,77.0751,5,13,2.634,2.5205,5.7611,1.3617,-1.6938,-2.4062,0.0,0.0,6.817708519730071,3.6456654056564215,22,42.909090909090914,34.1,51.6,5.189449836966306,1.707781830054931,0
2023-12-10 04:05:30,JFNG_20231210,train,30.515568113,114.491004611,77.0782,5,13,2.6347,2.5221,5.7788,1.3625,-1.6989,-2.4173,0.0,0.0,6.83353217157862,3.647277409246519,22,42.95454545454546,35.2,51.4,4.970458182648209,1.696403409302912,0
2023-12-10 04:06:00,JFNG_20231210,train,30.515568705,114.491003414,77.3394,5,13,2.6355,2.5237,5.7967,1.3632,-1.7039,-2.4286,0.0,0.0,6.849573185972978,3.64896176192626,22,42.73181818181818,31.7,50.9,5.283522126442366,1.7986128429280572,0
2023-12-10 04:06:30,JFNG_20231210,train,30.515567208,114.491002808,77.6674,5,13,2.6364,2.5253,5.8147,1.3639,-1.709,-2.44,0.0,0.0,6.865746946982535,3.650718429295801,22,42.91818181818182,34.2,51.4,4.916796901936439,1.8862009593927775,0
2023-12-10 04:07:00,JFNG_20231210,train,30.515565543,114.491003649,77.6474,5,13,2.6373,2.5268,5.833,1.3646,-1.7141,-2.4516,0.0,0.0,6.882147813727921,3.6524059919455834,22,42.88181818181819,30.3,51.2,5.3142787320160805,1.8596847251021884,0
2023-12-10 04:07:30,JFNG_20231210,train,30.515565663,114.49100392,77.4934,5,13,2.6382,2.5284,5.8514,1.3653,-1.7192,-2.4632,0.0,0.0,6.898680146230872,3.654162804254895,22,42.945454545454545,30.7,51.2,5.317332599530142,1.8307963843772417,0
2023-12-10 04:08:00,JFNG_20231210,train,30.515565443,114.491003794,77.3389,5,13,2.6392,2.5299,5.87,1.366,-1.7244,-2.4749,0.0,0.0,6.91539374511676,3.6559226810751895,22,42.84090909090909,30.2,51.3,5.230283529682287,1.850244165861144,0
2023-12-10 04:08:30,JFNG_20231210,train,30.515566594,114.491002816,78.1517,5,13,2.6402,2.5315,5.8887,1.3668,-1.7295,-2.4868,0.0,0.0,6.932238886535864,3.657751808146638,22,42.72272727272727,30.9,51.3,5.167474451585823,1.9018868288916673,0
2023-12-10 04:09:00,JFNG_20231210,train,30.51556724,114.491001088,78.3354,5,13,2.6413,2.533,5.9076,1.3675,-1.7346,-2.4988,0.0,0.0,6.949265605083749,3.659583950396548,22,43.059090909090905,31.7,51.4,5.140285251572374,2.0463975283964446,0
2023-12-10 04:09:30,JFNG_20231210,train,30.515566842,114.491003531,77.8031,5,13,2.6425,2.5345,5.9267,1.3682,-1.7398,-2.5109,0.0,0.0,6.966510560531721,3.661488290299451,22,43.1,33.2,52.2,5.08583466952223,1.8286245098808112,0
2023-12-10 04:10:00,JFNG_20231210,train,30.515566556,114.491002095,78.379,5,13,2.6437,2.5361,5.946,1.3689,-1.7449,-2.5231,0.0,0.0,6.983972286600226,3.663461873692696,22,43.1,31.0,51.7,5.310098196563116,1.969759187569616,0
2023-12-10 04:10:30,JFNG_20231210,train,30.515567175,114.491002851,78.5117,5,13,2.6449,2.5376,5.9654,1.3696,-1.7501,-2.5355,0.0,0.0,7.001493192883929,3.665366253186712,22,43.14090909090909,31.4,51.3,5.255079999473443,1.8830117362256604,0
2023-12-10 04:11:00,JFNG_20231210,train,30.515567055,114.491002327,78.1525,5,13,2.6462,2.539,5.985,1.3704,-1.7552,-2.5479,0.0,0.0,7.019196566559452,3.667273570378954,22,43.081818181818186,30.8,51.4,5.3685713594548075,1.9349249086652351,0
2023-12-10 04:11:30,JFNG_20231210,train,30.515567228,114.491002451,78.4284,5,13,2.6476,2.5405,6.0048,1.3711,-1.7604,-2.5605,0.0,0.0,7.037154897399943,3.669322282111508,22,42.98636363636363,30.5,50.9,5.250151512965211,1.9190617308060336,0
2023-12-10 04:12:00,JFNG_20231210,train,30.515566586,114.491002719,78.5478,5,13,2.649,2.542,6.0248,1.3718,-1.7655,-2.5732,0.0,0.0,7.0552944686951236,3.6713709973251136,22,43.045454545454554,29.1,51.5,5.4894467821471755,1.911094973643184,0
2023-12-10 04:12:30,JFNG_20231210,train,30.515568995,114.49100362,77.975,5,13,2.6505,2.5434,6.045,1.3725,-1.7707,-2.5861,0.0,0.0,7.07361709523494,3.6734226288299583,22,42.61363636363637,24.2,51.3,6.07056092603558,1.7747427183572526,0
2023-12-10 04:13:00,JFNG_20231210,train,30.515568954,114.49101994,73.6431,5,12,2.6523,2.7241,6.8571,1.3863,-2.5025,-2.6217,0.0,0.0,7.840614549255689,3.80202789311178,21,43.51428571428572,34.4,51.3,4.446828725539777,0.3011633312217104,0
2023-12-10 04:13:30,JFNG_20231210,train,30.515567936,114.491018894,73.5198,5,12,2.654,2.725,6.8862,1.3893,-2.5099,-2.6389,0.0,0.0,7.866962021009126,3.8038586987426335,21,43.53333333333333,34.3,51.3,4.443009490574304,0.4523318484407899,0
2023-12-10 04:14:00,JFNG_20231210,train,30.515568899,114.491019474,73.5978,5,12,2.6558,2.7259,6.9157,1.3924,-2.5173,-2.6564,0.0,0.0,7.893713380912687,3.805759378888792,21,43.67142857142858,35.2,51.1,4.485771155235502,0.33634818128304,0
2023-12-10 04:14:30,JFNG_20231210,train,30.51556939,114.491018963,73.4583,5,12,2.6577,2.7267,6.9453,1.3956,-2.5247,-2.6741,0.0,0.0,7.920571587328783,3.807658359149361,21,43.62857142857143,33.6,50.8,4.512443114006297,0.3415943796385006,0
2023-12-10 04:15:00,JFNG_20231210,train,30.515567852,114.491017497,73.7509,5,12,2.6597,2.7276,6.9753,1.3987,-2.5322,-2.6919,0.0,0.0,7.947868641340268,3.8096989185498633,21,43.53809523809524,34.3,51.3,4.387308536047605,0.5555166897498331,0
2023-12-10 04:15:30,JFNG_20231210,train,30.515568525,114.491018256,73.7822,5,12,2.6618,2.7284,7.0055,1.4018,-2.5396,-2.71,0.0,0.0,7.975360559247462,3.811737897599991,21,43.60476190476191,34.6,51.3,4.374297222466277,0.4520723940283061,0
2023-12-10 04:16:00,JFNG_20231210,train,30.515570687,114.49101817,73.1237,5,12,2.6639,2.7293,7.036,1.405,-2.5471,-2.7282,0.0,0.0,8.003170478004325,3.813848672928699,21,43.51428571428572,33.9,50.4,4.420778858333191,0.3685360168746468,0
2023-12-10 04:16:30,JFNG_20231210,train,30.515568958,114.491018479,73.3966,5,12,2.6661,2.7301,7.0667,1.4082,-2.5545,-2.7467,0.0,0.0,8.031175761368942,3.8159579688460936,21,43.7,33.5,51.6,4.628066550947598,0.4065955701980899,0
2023-12-10 04:17:00,JFNG_20231210,train,30.515570139,114.491017379,73.5703,5,12,2.6685,2.7309,7.0976,1.4114,-2.562,-2.7653,0.0,0.0,8.059443704127476,3.818207309720099,21,43.7047619047619,34.3,52.0,4.65300722011864,0.4528964121983765,0
2023-12-10 04:17:30,JFNG_20231210,train,30.515567125,114.490997104,81.1172,5,13,2.669,2.5573,6.2563,1.3798,-1.822,-2.7212,0.0,0.0,7.266679708092274,3.6963961219003574,22,43.190909090909095,32.0,51.5,5.024881812484471,2.4234852727053915,0
2023-12-10 04:18:00,JFNG_20231210,train,30.515568048,114.490996514,80.7251,5,13,2.6712,2.5586,6.2784,1.3805,-1.8271,-2.7354,0.0,0.0,7.286978108928283,3.6988840749609873,22,42.97727272727272,31.5,51.1,5.125931443179197,2.4633596691855972,0
2023-12-10 04:18:30,JFNG_20231210,train,30.51556898,114.490996306,80.6243,5,13,2.6735,2.5599,6.3007,1.3812,-1.8321,-2.7498,0.0,0.0,7.307496886759515,3.701444347818835,22,42.92727272727273,28.8,50.9,5.45720858508501,2.4715445433960466,0
2023-12-10 04:19:00,JFNG_20231210,train,30.515570749,114.491018303,73.1474,5,12,2.6787,2.734,7.2241,1.4243,-2.5918,-2.8418,0.0,0.0,8.175439468309946,3.827556621396998,21,43.80952380952382,34.2,51.5,4.682296953622736,0.3552464549754741,0
2023-12-10 04:19:30,JFNG_20231210,train,30.515569811,114.491017005,73.6078,5,12,2.6816,2.7348,7.2564,1.4276,-2.5992,-2.8614,0.0,0.0,8.205208745668815,3.8301579079719414,21,43.71904761904762,33.6,50.9,4.5353741904741485,0.496417897404795,0
2023-12-10 04:20:00,JFNG_20231210,train,30.515571607,114.491017146,73.6034,5,12,2.6845,2.7355,7.2889,1.4309,-2.6066,-2.8812,0.0,0.0,8.235141996954273,3.832688416764399,21,43.72857142857143,33.9,51.2,4.590004668531706,0.4698545807207769,0
2023-12-10 04:20:30,JFNG_20231210,train,30.515571263,114.491019376,73.8197,5,12,2.6875,2.7362,7.3217,1.4342,-2.614,-2.9012,0.0,0.0,8.265393976090916,3.8352896487749137,21,43.67619047619047,34.5,51.2,4.562335450392131,0.2530574820209261,0
2023-12-10 04:21:00,JFNG_20231210,train,30.515570373,114.491016783,73.7591,5,12,2.6906,2.7369,7.3547,1.4375,-2.6215,-2.9214,0.0,0.0,8.295876208092789,3.83796169470202,21,43.63809523809524,34.1,51.0,4.556586023601024,0.504594155897691,0
2023-12-10 04:21:30,JFNG_20231210,train,30.51557117,114.491017302,73.5561,5,12,2.6939,2.7376,7.3879,1.4408,-2.6288,-2.9417,0.0,0.0,8.32662100614649,3.840774787721873,21,43.614285714285714,33.6,51.1,4.7719268345486725,0.4504344534672733,0
2023-12-10 04:22:00,JFNG_20231210,train,30.515569617,114.491017109,73.9917,5,12,2.6972,2.7383,7.4215,1.4441,-2.6362,-2.9623,0.0,0.0,8.357741141002155,3.843588782635312,21,43.523809523809526,34.6,50.5,4.535074945566475,0.4931181199185679,0
2023-12-10 04:22:30,JFNG_20231210,train,30.515572258,114.491019359,73.618,5,12,2.7007,2.739,7.4552,1.4475,-2.6436,-2.9831,0.0,0.0,8.38903501780747,3.846544096978481,21,43.51428571428572,33.7,51.1,4.791167468820695,0.2890873707393709,0
2023-12-10 04:23:00,JFNG_20231210,train,30.515572365,114.491018108,73.3568,5,12,2.7043,2.7396,7.4892,1.4508,-2.6509,-3.0041,0.0,0.0,8.420615374781109,3.8494995324067776,21,43.476190476190474,34.0,51.1,4.789457668870742,0.4025398010995183,0
2023-12-10 04:23:30,JFNG_20231210,train,30.515573338,114.491017936,73.6246,5,12,2.708,2.7403,7.5235,1.4542,-2.6582,-3.0252,0.0,0.0,8.45254756508356,3.8525975769602514,21,43.31428571428572,33.6,51.2,4.620420512711555,0.4681286135101663,0
2023-12-10 04:24:00,JFNG_20231210,train,30.515573473,114.491018601,73.3187,5,12,2.7118,2.7409,7.558,1.4575,-2.6655,-3.0466,0.0,0.0,8.484677722223749,3.855696052595433,22,42.71818181818182,31.9,50.8,5.201889433624449,0.426184701241183,0
2023-12-10 04:24:30,JFNG_20231210,train,30.515572513,114.491018337,73.749,5,12,2.7157,2.7415,7.5927,1.4609,-2.6728,-3.0681,0.0,0.0,8.517038336769419,3.858866250597447,22,42.60454545454546,31.0,50.5,5.230449063187348,0.389138507674541,0
2023-12-10 04:25:00,JFNG_20231210,train,30.515573072,114.491018613,73.814,5,12,2.7197,2.7421,7.6277,1.4642,-2.68,-3.0898,0.0,0.0,8.549718579579096,3.862108297290484,21,43.20000000000001,33.9,50.9,4.769696007084728,0.3979342081677436,0
2023-12-10 04:25:30,JFNG_20231210,train,30.515573975,114.491018018,73.5348,5,12,2.7239,2.7426,7.6629,1.4676,-2.6872,-3.1117,0.0,0.0,8.582629106515089,3.865421835970817,21,43.25238095238096,33.5,50.7,4.7284901446042005,0.5049114948010084,0
2023-12-10 04:26:00,JFNG_20231210,train,30.515573799,114.491019002,73.4112,5,12,2.7282,2.7432,7.6984,1.471,-2.6943,-3.1338,0.0,0.0,8.615891366538927,3.8688785817081417,21,43.33333333333333,34.2,50.9,4.679031238764422,0.4234906845839051,0
2023-12-10 04:26:30,JFNG_20231210,train,30.515572651,114.491017253,73.562,5,12,2.7326,2.7437,7.734,1.4744,-2.7014,-3.1561,0.0,0.0,8.649262884778102,3.872336820319224,22,42.66363636363637,28.1,50.6,5.682851854025864,0.4903910641990281,0
2023-12-10 04:27:00,JFNG_20231210,train,30.515572813,114.491017923,73.8503,5,12,2.7371,2.7442,7.7699,1.4777,-2.7085,-3.1786,0.0,0.0,8.682954339393937,3.875867651249201,22,42.77727272727274,31.0,51.1,5.364959665066663,0.4395114661610872,0
2023-12-10 04:27:30,JFNG_20231210,train,30.515572927,114.491016664,73.2223,5,12,2.7417,2.7447,7.806,1.4811,-2.7155,-3.2012,0.0,0.0,8.71687633157658,3.8794712242778657,22,42.51818181818182,25.8,50.9,6.060617316006865,0.5542481505488467,0
2023-12-10 04:28:00,JFNG_20231210,train,30.515572685,114.491017481,73.5752,5,12,2.7465,2.7452,7.8424,1.4845,-2.7225,-3.2241,0.0,0.0,8.751149813024572,3.883218419043667,21,43.228571428571435,33.3,50.8,4.993409942828934,0.4716983502298001,0
2023-12-10 04:28:30,JFNG_20231210,train,30.515571955,114.491017056,73.9659,5,12,2.7514,2.7456,7.8789,1.4879,-2.7294,-3.2471,0.0,0.0,8.785532797161478,3.8869681398231193,21,43.261904761904766,34.2,50.9,4.883387778016014,0.485361915730025,0
2023-12-10 04:29:00,JFNG_20231210,train,30.515573515,114.491016714,73.5081,5,12,2.7564,2.746,7.9157,1.4912,-2.7363,-3.2703,0.0,0.0,8.820236020084725,3.890791302550164,21,43.37619047619047,34.6,51.1,4.801656460212951,0.5784563330887512,0
2023-12-10 04:29:30,JFNG_20231210,train,30.515572466,114.491016917,73.9054,5,12,2.7616,2.7464,7.9526,1.4946,-2.7431,-3.2936,0.0,0.0,8.855111195236342,3.8947589809897094,21,43.36666666666667,35.0,50.8,4.56796818436089,0.513480356207084,0
2023-12-10 04:30:00,JFNG_20231210,train,30.515573731,114.491015963,74.2142,5,12,2.7669,2.7468,7.9898,1.4979,-2.7498,-3.3172,0.0,0.0,8.890306512713721,3.898800565558592,21,43.38095238095238,32.8,50.5,4.747590867757988,0.653187748319253,0
2023-12-10 04:30:30,JFNG_20231210,train,30.515570766,114.491018902,74.3949,5,12,2.7723,2.7472,8.0271,1.5013,-2.7565,-3.3409,0.0,0.0,8.925642248040194,3.902916234048586,21,43.209523809523816,34.7,50.6,4.760767245088207,0.29790658234086,0
2023-12-10 04:31:00,JFNG_20231210,train,30.515572318,114.491018878,73.9756,5,12,2.7779,2.7475,8.0646,1.5046,-2.7631,-3.3648,0.0,0.0,8.961208502205492,3.907106942483146,21,43.395238095238085,34.2,51.2,4.828920810126854,0.3330457968169896,0
2023-12-10 04:31:30,JFNG_20231210,train,30.515569192,114.491017477,75.0225,5,12,2.7836,2.7478,8.1023,1.5079,-2.7696,-3.3888,0.0,0.0,8.997005006667496,3.9113723678524903,21,43.36190476190477,34.4,50.8,4.782099558821019,0.4776436145535864,0
2023-12-10 04:32:00,JFNG_20231210,train,30.515570722,114.491017014,74.728,5,12,2.7894,2.7481,8.1402,1.5112,-2.776,-3.413,0.0,0.0,9.033031717535373,3.915712702689001,21,43.17142857142856,33.4,50.9,4.8517154550883195,0.4786254259957974,0
2023-12-10 04:32:30,JFNG_20231210,train,30.515570945,114.491019428,74.3191,5,12,2.7953,2.7484,8.1782,1.5144,-2.7824,-3.4374,0.0,0.0,9.069198414964797,3.920128142038217,21,43.26190476190476,34.7,50.4,4.638585580807599,0.2464566459530354,0
2023-12-10 04:33:00,JFNG_20231210,train,30.515572308,114.491019355,73.9588,5,12,2.8014,2.7486,8.2164,1.5177,-2.7887,-3.4619,0.0,0.0,9.105595690563028,3.9246202262129777,21,43.266666666666666,33.7,50.3,4.729305798247068,0.2921504314515377,0
2023-12-10 04:33:30,JFNG_20231210,train,30.515570318,114.491017111,74.5305,5,12,2.8076,2.7488,8.2548,1.5209,-2.7948,-3.4865,0.0,0.0,9.14222304693995,3.929188109520846,21,43.37619047619047,33.6,50.5,4.805611798918506,0.4744342345852833,0
2023-12-10 04:34:00,JFNG_20231210,train,30.515570782,114.491016678,74.3627,5,12,2.814,2.749,8.2933,1.5241,-2.8009,-3.5113,0.0,0.0,9.179020747879372,3.933903532116669,21,43.46190476190476,33.3,50.7,4.795881169344816,0.5103887109606633,0
2023-12-10 04:34:30,JFNG_20231210,train,30.515599247,114.491024945,63.7191,5,13,2.3589,2.7316,6.3972,1.3611,-2.4942,-2.0618,0.0,0.0,7.345081048565768,3.60916164365078,22,42.840909090909086,34.0,50.6,5.123397225884319,3.1535670074364326,1
2023-12-10 04:35:00,JFNG_20231210,train,30.515598397,114.491023948,64.0074,5,13,2.3605,2.7317,6.4205,1.3637,-2.4991,-2.0803,0.0,0.0,7.365932757634976,3.6102832492756023,22,43.00000000000001,33.8,50.9,5.119244735961221,3.0521172544503545,1
